"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
37.900,1.68275E-4,246,0.25
37.950,1.68910E-4,246,0.25
38.000,1.68910E-4,246,0.13
38.050,1.68910E-4,247,0.13
38.100,1.68910E-4,247,0.25
38.150,1.69545E-4,247,0.38
38.200,1.69545E-4,247,0.38
38.250,1.70180E-4,248,0.38
38.300,1.70180E-4,248,0.38
38.350,1.70815E-4,249,0.25
38.400,1.70815E-4,249,0.13
38.450,1.70815E-4,249,0.13
38.500,1.70815E-4,249,0.25
38.550,1.71450E-4,250,0.38
38.600,1.71450E-4,250,0.38
38.650,1.72085E-4,251,0.25
38.700,1.72085E-4,250,0.25
38.750,1.72085E-4,251,0.25
38.800,1.72720E-4,251,0.25
38.850,1.72720E-4,251,0.13
38.900,1.72720E-4,251,0.13
38.950,1.72720E-4,251,0.25
39.000,1.73355E-4,250,0.25
39.050,1.73355E-4,251,0.13
39.100,1.73355E-4,251,0.13
39.150,1.73355E-4,250,0.38
39.200,1.73990E-4,251,0.51
39.250,1.74625E-4,252,0.51
39.300,1.74625E-4,252,0.38
39.350,1.75260E-4,252,0.76
39.400,1.75260E-4,251,2.79
39.450,1.77800E-4,-19,5.46
39.500,1.86055E-4,-20,5.72
39.550,1.91770E-4,-20,3.17
39.600,1.89865E-4,-20,0.38
39.650,1.89865E-4,-19,-0.38
39.700,1.89865E-4,-21,0.13
39.750,1.89865E-4,-21,0.25
39.800,1.90500E-4,-21,0.25
39.850,1.90500E-4,-20,0.13
39.900,1.90500E-4,-20,0.00
39.950,1.90500E-4,-21,0.00
40.000,1.90500E-4,-20,0.00
40.050,1.90500E-4,-20,0.00
40.100,1.90500E-4,-20,0.00
40.150,1.90500E-4,-21,0.00
40.200,1.90500E-4,-21,0.00
40.250,1.90500E-4,-21,0.00
40.300,1.90500E-4,-20,0.00
40.350,1.90500E-4,-21,0.00
40.400,1.90500E-4,-20,0.00
40.450,1.90500E-4,-21,0.00
40.500,1.90500E-4,-21,0.00
40.550,1.90500E-4,-21,0.00
40.600,1.90500E-4,-21,0.00
40.650,1.90500E-4,-21,0.00
40.700,1.90500E-4,-21,0.00
40.750,1.90500E-4,-20,0.00
40.800,1.90500E-4,-21,0.00
40.850,1.90500E-4,-20,0.00
40.900,1.90500E-4,-20,0.00
40.950,1.90500E-4,-21,0.00
41.000,1.90500E-4,-20,0.00
41.050,1.90500E-4,-21,0.00
41.100,1.90500E-4,-21,0.00
41.150,1.90500E-4,-21,0.00
41.200,1.90500E-4,-21,0.00
41.250,1.90500E-4,-21,0.00
41.300,1.90500E-4,-21,0.00
41.350,1.90500E-4,-21,0.00
41.400,1.90500E-4,-20,0.00
41.450,1.90500E-4,-20,
